unit_type,id_rhomis_dataset,survey_value,conversion
land_area_to_ha,6e982919815018fb4540099f74cb968c,acres,0.4
land_area_to_ha,6e982919815018fb4540099f74cb968c,hectares,1
land_area_to_ha,6e982919815018fb4540099f74cb968c,other_unit_landowned,NA
land_area_to_ha,06cd96468e74bda49a55ba14145ef9ec,hectares,1
land_area_to_ha,06cd96468e74bda49a55ba14145ef9ec,acres,0.4
land_area_to_ha,06cd96468e74bda49a55ba14145ef9ec,other_unit,NA
land_area_to_ha,9ec32b0ca09a4443ebcf11115f2a6f42,acres,0.4
