unit_type,id_rhomis_dataset,survey_value,conversion
fertiliser_amount_to_kg,6e982919815018fb4540099f74cb968c,kg,1
fertiliser_amount_to_kg,06cd96468e74bda49a55ba14145ef9ec,kg,1
fertiliser_amount_to_kg,9ec32b0ca09a4443ebcf11115f2a6f42,sacks_50kg,NA
fertiliser_amount_to_kg,9ec32b0ca09a4443ebcf11115f2a6f42,kg,1
